,Date,US,India,Brazil,Russia,Colombia,Peru,Spain,Mexico,Argentina,South Africa,France,Chile,Iran,United Kingdom,Bangladesh,Iraq,Saudi Arabia,Turkey,Italy,Pakistan,Philippines,Germany,Indonesia,Israel,Ukraine,Canada,Ecuador,Bolivia,Romania,Netherlands,Qatar,Morocco,Belgium,Dominican Republic,Panama,Kazakhstan,Kuwait,Egypt,Oman,United Arab Emirates,Sweden,Guatemala,Poland,China,Japan,Belarus,Nepal,Honduras,Portugal,Costa Rica,Ethiopia,Venezuela,Bahrain,Czechia,Nigeria,Singapore,Uzbekistan,Switzerland,Moldova,Algeria,Armenia,Kyrgyzstan,Ghana,Austria,Azerbaijan,Paraguay,West Bank and Gaza,Afghanistan,Kenya,Lebanon,Ireland,Libya,Serbia,El Salvador,Denmark,Bosnia and Herzegovina,Australia,Hungary,"Korea, South",Cameroon,Bulgaria,Cote d'Ivoire,Greece,North Macedonia,Tunisia,Croatia,Madagascar,Senegal,Zambia,Norway,Albania,Sudan,Burma,Kosovo,Jordan,Namibia,Malaysia,Congo (Kinshasa),Guinea,Montenegro,Maldives,Slovakia,Finland,Tajikistan,Gabon,Haiti,Mozambique,Luxembourg,Uganda,Zimbabwe,Mauritania,Jamaica,Georgia,Cabo Verde,Malawi,Slovenia,Cuba,Eswatini,Djibouti,Nicaragua,Equatorial Guinea,Congo (Brazzaville),Angola,Suriname,Rwanda,Central African Republic,Lithuania,Trinidad and Tobago,Syria,Bahamas,Somalia,Gambia,Thailand,Sri Lanka,Estonia,Botswana,Mali,Malta,Guyana,Iceland,South Sudan,Benin,Guinea-Bissau,Sierra Leone,Uruguay,Burkina Faso,Yemen,Andorra,Belize,New Zealand,Latvia,Togo,Cyprus,Lesotho,Liberia,Niger,Chad,Vietnam,Sao Tome and Principe,San Marino,Diamond Princess,Papua New Guinea,Taiwan*,Tanzania,Burundi,Comoros,Eritrea,Mauritius,Mongolia,Bhutan,Cambodia,Monaco,Barbados,Brunei,Seychelles,Liechtenstein,Antigua and Barbuda,Saint Vincent and the Grenadines,Fiji,Dominica,Timor-Leste,Saint Lucia,Grenada,Laos,Saint Kitts and Nevis,Holy See,Western Sahara,MS Zaandam
59,2020-03-28,203.0,11.0,0.0,4.0,0.0,0.0,2928.0,0.0,0.0,0.0,17.0,18.0,546.0,0.0,4.0,9.0,2.0,28.0,1434.0,0.0,4.0,1823.0,13.0,10.0,0.0,210.0,0.0,0.0,24.0,0.0,2.0,0.0,205.0,0.0,0.0,13.0,7.0,5.0,0.0,0.0,0.0,6.0,0.0,380.0,32.0,0.0,0.0,3.0,0.0,0.0,1.0,8.0,38.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,283.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2020-03-29,1593.0,11.0,0.0,15.0,0.0,0.0,2424.0,0.0,0.0,0.0,1502.0,14.0,712.0,0.0,0.0,12.0,29.0,35.0,646.0,47.0,7.0,730.0,5.0,43.0,1.0,0.0,0.0,0.0,67.0,0.0,3.0,2.0,296.0,0.0,2.0,4.0,3.0,11.0,0.0,6.0,0.0,0.0,0.0,482.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,14.0,2.0,65.0,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,222.0,3.0,3.0,1.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2020-03-30,2979.0,7.0,114.0,2.0,5.0,37.0,2071.0,31.0,156.0,0.0,738.0,81.0,1520.0,20.0,4.0,9.0,49.0,57.0,1590.0,0.0,0.0,4289.0,11.0,29.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,168.0,1.0,0.0,1.0,5.0,18.0,6.0,3.0,0.0,0.0,0.0,341.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,7.0,14.0,5.0,16.0,0.0,228.0,13.0,6.0,0.0,3.0,0.0,157.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,195.0,0.0,3.0,2.0,0.0,9.0,1.0,15.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,8.0,0.0,91.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,132.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,30.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2020-03-31,1380.0,21.0,7.0,55.0,16.0,341.0,2479.0,0.0,12.0,0.0,1549.0,0.0,745.0,8.0,6.0,18.0,50.0,81.0,1109.0,18.0,7.0,2600.0,6.0,63.0,2.0,1126.0,51.0,0.0,11.0,0.0,11.0,9.0,169.0,1.0,5.0,3.0,1.0,7.0,5.0,0.0,0.0,2.0,0.0,283.0,0.0,15.0,0.0,0.0,0.0,0.0,-2.0,0.0,16.0,20.0,0.0,12.0,0.0,0.0,3.0,9.0,0.0,0.0,29.0,459.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,101.0,3.0,180.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,8.0,1.0,0.0,0.0,4.0,0.0,58.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,113.0,2.0,6.0,0.0,0.0,0.0,0.0,41.0,0.0,1.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,11.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2020-04-01,1450.0,25.0,0.0,69.0,8.0,0.0,3388.0,0.0,8.0,19.0,1540.0,78.0,817.0,0.0,0.0,12.0,99.0,90.0,1118.0,31.0,1.0,2600.0,22.0,17.0,3.0,-268.0,4.0,1.0,32.0,7.0,9.0,5.0,436.0,4.0,0.0,2.0,7.0,22.0,0.0,0.0,0.0,0.0,40.0,199.0,48.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,16.0,1.0,5.0,5.0,1144.0,5.0,15.0,1.0,0.0,0.0,341.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,-1.0,0.0,0.0,894.0,2.0,64.0,3.0,159.0,5.0,3.0,2.0,0.0,5.0,2.0,6.0,0.0,5.0,0.0,0.0,15.0,1.0,0.0,5.0,6.0,0.0,108.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,163.0,4.0,7.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,21.0,14.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,2020-04-02,527.0,43.0,0.0,45.0,16.0,143.0,4096.0,0.0,8.0,0.0,1495.0,101.0,1238.0,13.0,0.0,20.0,64.0,82.0,1431.0,1.0,1.0,3740.0,9.0,97.0,6.0,411.0,7.0,0.0,15.0,0.0,1.0,2.0,363.0,7.0,0.0,1.0,1.0,22.0,23.0,35.0,0.0,0.0,9.0,160.0,0.0,0.0,0.0,0.0,25.0,2.0,1.0,2.0,44.0,6.0,11.0,21.0,13.0,1046.0,0.0,0.0,2.0,2.0,0.0,313.0,0.0,1.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,201.0,1.0,98.0,2.0,261.0,0.0,5.0,6.0,9.0,0.0,0.0,15.0,0.0,10.0,0.0,19.0,9.0,0.0,0.0,4.0,9.0,1.0,122.0,0.0,0.0,0.0,0.0,2.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,9.0,30.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,16.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,2020-04-03,706.0,1.0,0.0,46.0,0.0,0.0,3770.0,598.0,10.0,45.0,1587.0,92.0,1224.0,16.0,1.0,24.0,23.0,69.0,1480.0,5.0,1.0,2135.0,22.0,65.0,3.0,440.0,0.0,0.0,16.0,0.0,21.0,26.0,377.0,0.0,1.0,2.0,1.0,15.0,0.0,12.0,0.0,0.0,0.0,195.0,42.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,1.0,5.0,5.0,16.0,0.0,833.0,3.0,1.0,10.0,1.0,0.0,273.0,6.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,115.0,7.0,129.0,1.0,193.0,7.0,5.0,4.0,17.0,3.0,0.0,4.0,0.0,11.0,2.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,60.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,3.0,3.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,0.0,11.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,2020-04-04,4945.0,37.0,0.0,52.0,30.0,377.0,3706.0,0.0,13.0,0.0,1437.0,101.0,1801.0,7.0,4.0,33.0,69.0,302.0,1238.0,80.0,5.0,1825.0,16.0,24.0,3.0,402.0,35.0,0.0,46.0,2.0,16.0,9.0,375.0,0.0,3.0,7.0,11.0,25.0,4.0,17.0,0.0,3.0,60.0,186.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,41.0,6.0,0.0,15.0,0.0,1569.0,3.0,28.0,0.0,3.0,0.0,485.0,0.0,6.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,2.0,92.0,3.0,52.0,15.0,304.0,0.0,4.0,6.0,0.0,0.0,0.0,27.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,6.0,16.0,0.0,88.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,62.0,3.0,11.0,0.0,1.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,5.0,0.0,24.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2020-04-05,2796.0,0.0,0.0,22.0,3.0,75.0,3861.0,0.0,1.0,0.0,777.0,90.0,0.0,14.0,3.0,20.0,68.0,256.0,819.0,48.0,7.0,2300.0,14.0,50.0,3.0,435.0,0.0,1.0,45.0,-5.0,14.0,10.0,504.0,1.0,0.0,6.0,6.0,6.0,0.0,19.0,0.0,0.0,18.0,261.0,0.0,-1.0,0.0,3.0,0.0,3.0,0.0,0.0,8.0,18.0,8.0,23.0,5.0,0.0,1.0,0.0,14.0,0.0,0.0,491.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,56.0,8.0,138.0,0.0,3.0,12.0,0.0,3.0,0.0,6.0,2.0,10.0,1.0,0.0,5.0,0.0,0.0,7.0,36.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,6.0,3.0,0.0,0.0,3.0,0.0,32.0,0.0,3.0,0.0,0.0,11.0,24.0,0.0,5.0,0.0,29.0,0.0,3.0,4.0,0.0,0.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,2020-04-06,2133.0,146.0,0.0,51.0,0.0,8.0,2357.0,0.0,45.0,0.0,1079.0,110.0,4500.0,58.0,0.0,65.0,63.0,284.0,1022.0,170.0,9.0,0.0,28.0,108.0,0.0,244.0,0.0,0.0,32.0,1.0,8.0,5.0,235.0,16.0,0.0,4.0,4.0,12.0,0.0,23.0,0.0,0.0,28.0,103.0,61.0,1.0,0.0,0.0,65.0,2.0,0.0,13.0,27.0,25.0,2.0,24.0,0.0,1641.0,7.0,0.0,5.0,24.0,0.0,465.0,12.0,0.0,-1.0,3.0,0.0,6.0,0.0,1.0,0.0,3.0,60.0,17.0,323.0,1.0,135.0,0.0,2.0,4.0,191.0,7.0,0.0,5.0,0.0,10.0,2.0,0.0,12.0,0.0,0.0,0.0,16.0,0.0,236.0,2.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,23.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,8.0,32.0,0.0,0.0,0.0,0.0,19.0,18.0,0.0,5.0,0.0,20.0,15.0,3.0,8.0,0.0,0.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,2020-04-07,2182.0,46.0,0.0,88.0,12.0,304.0,2771.0,0.0,13.0,0.0,2095.0,170.0,2803.0,38.0,0.0,29.0,64.0,256.0,1555.0,38.0,11.0,7381.0,12.0,185.0,0.0,535.0,0.0,0.0,54.0,14.0,19.0,12.0,171.0,3.0,1.0,5.0,2.0,17.0,6.0,19.0,0.0,2.0,29.0,100.0,17.0,1.0,0.0,0.0,44.0,6.0,0.0,0.0,0.0,51.0,9.0,33.0,0.0,648.0,3.0,23.0,25.0,0.0,0.0,583.0,0.0,3.0,18.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,132.0,21.0,0.0,4.0,96.0,26.0,3.0,0.0,0.0,0.0,20.0,37.0,5.0,13.0,2.0,0.0,15.0,0.0,0.0,1.0,12.0,0.0,80.0,4.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,95.0,4.0,7.0,0.0,3.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,27.0,19.0,0.0,8.0,0.0,65.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,28.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,2020-04-08,1796.0,85.0,0.0,86.0,23.0,32.0,4813.0,0.0,20.0,0.0,1929.0,217.0,2773.0,20.0,0.0,79.0,16.0,264.0,2099.0,105.0,12.0,10219.0,18.0,31.0,7.0,363.0,40.0,0.0,68.0,0.0,28.0,4.0,524.0,14.0,2.0,3.0,6.0,29.0,5.0,53.0,0.0,0.0,31.0,157.0,30.0,23.0,0.0,0.0,12.0,5.0,0.0,0.0,19.0,61.0,0.0,29.0,0.0,1096.0,0.0,124.0,27.0,0.0,3.0,466.0,19.0,0.0,2.0,11.0,2.0,0.0,0.0,7.0,0.0,4.0,142.0,11.0,0.0,23.0,82.0,17.0,0.0,7.0,0.0,5.0,0.0,12.0,4.0,8.0,0.0,0.0,23.0,0.0,0.0,6.0,12.0,0.0,166.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,18.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,11.0,0.0,74.0,0.0,0.0,0.0,0.0,42.0,7.0,0.0,13.0,0.0,41.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,5.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
99,2020-04-09,1851.0,114.0,46.0,118.0,51.0,105.0,4144.0,0.0,7.0,0.0,1961.0,159.0,2497.0,14.0,0.0,44.0,35.0,296.0,1979.0,155.0,28.0,6107.0,30.0,210.0,10.0,1008.0,199.0,0.0,119.0,6.0,28.0,12.0,483.0,30.0,0.0,6.0,0.0,43.0,37.0,29.0,0.0,0.0,62.0,112.0,10.0,62.0,0.0,0.0,9.0,1.0,0.0,19.0,42.0,68.0,7.0,54.0,8.0,800.0,10.0,110.0,24.0,2.0,-31.0,728.0,38.0,3.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,5.0,120.0,22.0,392.0,2.0,197.0,0.0,6.0,4.0,0.0,2.0,0.0,40.0,0.0,10.0,17.0,0.0,11.0,0.0,2.0,7.0,11.0,0.0,121.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,5.0,11.0,0.0,6.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,6.0,0.0,35.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,2.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-1.0,1.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2020-04-10,3380.0,154.0,0.0,97.0,23.0,131.0,3503.0,0.0,10.0,315.0,1782.0,297.0,3156.0,229.0,0.0,54.0,19.0,281.0,1985.0,35.0,16.0,1506.0,30.0,172.0,16.0,693.0,29.0,0.0,82.0,9.0,21.0,13.0,404.0,18.0,0.0,4.0,12.0,36.0,0.0,150.0,0.0,0.0,34.0,112.0,53.0,30.0,0.0,1.0,28.0,12.0,0.0,0.0,20.0,45.0,7.0,32.0,4.0,500.0,6.0,58.0,11.0,0.0,1.0,824.0,58.0,0.0,1.0,0.0,10.0,9.0,0.0,0.0,0.0,1.0,46.0,28.0,321.0,16.0,144.0,38.0,6.0,0.0,0.0,4.0,0.0,12.0,0.0,14.0,1.0,0.0,17.0,0.0,0.0,1.0,9.0,0.0,222.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,9.0,23.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,73.0,5.0,10.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,13.0,0.0,56.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,16.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,2020-04-11,2480.0,195.0,0.0,250.0,17.0,170.0,3441.0,0.0,65.0,0.0,1468.0,293.0,6482.0,34.0,3.0,51.0,35.0,542.0,2079.0,266.0,17.0,3487.0,4.0,158.0,18.0,734.0,43.0,0.0,29.0,4.0,20.0,24.0,418.0,10.0,1.0,17.0,10.0,42.0,0.0,170.0,0.0,2.0,57.0,86.0,77.0,3.0,0.0,0.0,33.0,7.0,6.0,9.0,16.0,65.0,12.0,36.0,0.0,1000.0,19.0,55.0,24.0,9.0,0.0,540.0,41.0,0.0,12.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,182.0,10.0,13.0,3.0,126.0,0.0,8.0,6.0,0.0,0.0,18.0,92.0,0.0,15.0,3.0,0.0,15.0,0.0,0.0,14.0,7.0,0.0,165.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,49.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,2020-04-12,1718.0,111.0,0.0,246.0,56.0,59.0,3282.0,1139.0,28.0,0.0,806.0,195.0,1947.0,4.0,3.0,39.0,41.0,481.0,1677.0,67.0,40.0,2900.0,73.0,286.0,10.0,534.0,90.0,0.0,94.0,4.0,28.0,31.0,477.0,23.0,6.0,18.0,9.0,163.0,0.0,92.0,0.0,0.0,64.0,79.0,0.0,31.0,0.0,0.0,11.0,7.0,0.0,0.0,3.0,53.0,15.0,32.0,24.0,600.0,19.0,131.0,24.0,10.0,0.0,383.0,50.0,4.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,180.0,54.0,0.0,3.0,125.0,0.0,6.0,27.0,0.0,0.0,0.0,50.0,9.0,19.0,2.0,0.0,20.0,0.0,0.0,6.0,24.0,0.0,113.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,43.0,4.0,0.0,0.0,1.0,0.0,83.0,2.0,5.0,0.0,0.0,28.0,0.0,48.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,57.0,0.0,49.0,0.0,4.0,4.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
